sample_id,class_id,label,signer_id,repetition,path,set
01AcontecerSinalizador07-2,01,Acontecer,07,2,raw/01AcontecerSinalizador07-2.mp4,train
01AcontecerSinalizador07-3,01,Acontecer,07,3,raw/01AcontecerSinalizador07-3.mp4,train
01AcontecerSinalizador07-4,01,Acontecer,07,4,raw/01AcontecerSinalizador07-4.mp4,train
01AcontecerSinalizador07-5,01,Acontecer,07,5,raw/01AcontecerSinalizador07-5.mp4,train
02AlunoSinalizador07-1,02,Aluno,07,1,raw/02AlunoSinalizador07-1.mp4,train
02AlunoSinalizador07-2,02,Aluno,07,2,raw/02AlunoSinalizador07-2.mp4,train
02AlunoSinalizador07-3,02,Aluno,07,3,raw/02AlunoSinalizador07-3.mp4,train
02AlunoSinalizador07-4,02,Aluno,07,4,raw/02AlunoSinalizador07-4.mp4,train
02AlunoSinalizador07-5,02,Aluno,07,5,raw/02AlunoSinalizador07-5.mp4,train
03AmareloSinalizador07-1,03,Amarelo,07,1,raw/03AmareloSinalizador07-1.mp4,train
03AmareloSinalizador07-2,03,Amarelo,07,2,raw/03AmareloSinalizador07-2.mp4,train
03AmareloSinalizador07-3,03,Amarelo,07,3,raw/03AmareloSinalizador07-3.mp4,train
03AmareloSinalizador07-4,03,Amarelo,07,4,raw/03AmareloSinalizador07-4.mp4,train
03AmareloSinalizador07-5,03,Amarelo,07,5,raw/03AmareloSinalizador07-5.mp4,train
04AmericaSinalizador07-1,04,America,07,1,raw/04AmericaSinalizador07-1.mp4,train
04AmericaSinalizador07-2,04,America,07,2,raw/04AmericaSinalizador07-2.mp4,train
04AmericaSinalizador07-3,04,America,07,3,raw/04AmericaSinalizador07-3.mp4,train
04AmericaSinalizador07-4,04,America,07,4,raw/04AmericaSinalizador07-4.mp4,train
04AmericaSinalizador07-5,04,America,07,5,raw/04AmericaSinalizador07-5.mp4,train
05AproveitarSinalizador07-1,05,Aproveitar,07,1,raw/05AproveitarSinalizador07-1.mp4,train
05AproveitarSinalizador07-2,05,Aproveitar,07,2,raw/05AproveitarSinalizador07-2.mp4,train
05AproveitarSinalizador07-3,05,Aproveitar,07,3,raw/05AproveitarSinalizador07-3.mp4,train
05AproveitarSinalizador07-4,05,Aproveitar,07,4,raw/05AproveitarSinalizador07-4.mp4,train
05AproveitarSinalizador07-5,05,Aproveitar,07,5,raw/05AproveitarSinalizador07-5.mp4,train
06BalaSinalizador07-1,06,Bala,07,1,raw/06BalaSinalizador07-1.mp4,train
06BalaSinalizador07-2,06,Bala,07,2,raw/06BalaSinalizador07-2.mp4,train
06BalaSinalizador07-3,06,Bala,07,3,raw/06BalaSinalizador07-3.mp4,train
06BalaSinalizador07-4,06,Bala,07,4,raw/06BalaSinalizador07-4.mp4,train
06BalaSinalizador07-5,06,Bala,07,5,raw/06BalaSinalizador07-5.mp4,train
07BancoSinalizador07-1,07,Banco,07,1,raw/07BancoSinalizador07-1.mp4,train
07BancoSinalizador07-2,07,Banco,07,2,raw/07BancoSinalizador07-2.mp4,train
07BancoSinalizador07-3,07,Banco,07,3,raw/07BancoSinalizador07-3.mp4,train
07BancoSinalizador07-4,07,Banco,07,4,raw/07BancoSinalizador07-4.mp4,train
07BancoSinalizador07-5,07,Banco,07,5,raw/07BancoSinalizador07-5.mp4,train
08BanheiroSinalizador07-1,08,Banheiro,07,1,raw/08BanheiroSinalizador07-1.mp4,train
08BanheiroSinalizador07-2,08,Banheiro,07,2,raw/08BanheiroSinalizador07-2.mp4,train
08BanheiroSinalizador07-3,08,Banheiro,07,3,raw/08BanheiroSinalizador07-3.mp4,train
08BanheiroSinalizador07-4,08,Banheiro,07,4,raw/08BanheiroSinalizador07-4.mp4,train
08BanheiroSinalizador07-5,08,Banheiro,07,5,raw/08BanheiroSinalizador07-5.mp4,train
09BarulhoSinalizador07-1,09,Barulho,07,1,raw/09BarulhoSinalizador07-1.mp4,train
09BarulhoSinalizador07-2,09,Barulho,07,2,raw/09BarulhoSinalizador07-2.mp4,train
09BarulhoSinalizador07-3,09,Barulho,07,3,raw/09BarulhoSinalizador07-3.mp4,train
09BarulhoSinalizador07-4,09,Barulho,07,4,raw/09BarulhoSinalizador07-4.mp4,train
09BarulhoSinalizador07-5,09,Barulho,07,5,raw/09BarulhoSinalizador07-5.mp4,train
10CincoSinalizador07-1,10,Cinco,07,1,raw/10CincoSinalizador07-1.mp4,train
10CincoSinalizador07-2,10,Cinco,07,2,raw/10CincoSinalizador07-2.mp4,train
10CincoSinalizador07-3,10,Cinco,07,3,raw/10CincoSinalizador07-3.mp4,train
10CincoSinalizador07-4,10,Cinco,07,4,raw/10CincoSinalizador07-4.mp4,train
10CincoSinalizador07-5,10,Cinco,07,5,raw/10CincoSinalizador07-5.mp4,train
11ConhecerSinalizador07-1,11,Conhecer,07,1,raw/11ConhecerSinalizador07-1.mp4,train
11ConhecerSinalizador07-2,11,Conhecer,07,2,raw/11ConhecerSinalizador07-2.mp4,train
11ConhecerSinalizador07-3,11,Conhecer,07,3,raw/11ConhecerSinalizador07-3.mp4,train
11ConhecerSinalizador07-4,11,Conhecer,07,4,raw/11ConhecerSinalizador07-4.mp4,train
11ConhecerSinalizador07-5,11,Conhecer,07,5,raw/11ConhecerSinalizador07-5.mp4,train
12EspelhoSinalizador07-1,12,Espelho,07,1,raw/12EspelhoSinalizador07-1.mp4,train
12EspelhoSinalizador07-2,12,Espelho,07,2,raw/12EspelhoSinalizador07-2.mp4,train
12EspelhoSinalizador07-3,12,Espelho,07,3,raw/12EspelhoSinalizador07-3.mp4,train
12EspelhoSinalizador07-4,12,Espelho,07,4,raw/12EspelhoSinalizador07-4.mp4,train
12EspelhoSinalizador07-5,12,Espelho,07,5,raw/12EspelhoSinalizador07-5.mp4,train
13EsquinaSinalizador07-1,13,Esquina,07,1,raw/13EsquinaSinalizador07-1.mp4,train
13EsquinaSinalizador07-2,13,Esquina,07,2,raw/13EsquinaSinalizador07-2.mp4,train
13EsquinaSinalizador07-3,13,Esquina,07,3,raw/13EsquinaSinalizador07-3.mp4,train
13EsquinaSinalizador07-4,13,Esquina,07,4,raw/13EsquinaSinalizador07-4.mp4,train
13EsquinaSinalizador07-5,13,Esquina,07,5,raw/13EsquinaSinalizador07-5.mp4,train
14FilhoSinalizador07-1,14,Filho,07,1,raw/14FilhoSinalizador07-1.mp4,train
14FilhoSinalizador07-2,14,Filho,07,2,raw/14FilhoSinalizador07-2.mp4,train
14FilhoSinalizador07-3,14,Filho,07,3,raw/14FilhoSinalizador07-3.mp4,train
14FilhoSinalizador07-4,14,Filho,07,4,raw/14FilhoSinalizador07-4.mp4,train
14FilhoSinalizador07-5,14,Filho,07,5,raw/14FilhoSinalizador07-5.mp4,train
15MacaSinalizador07-1,15,Maca,07,1,raw/15MacaSinalizador07-1.mp4,train
15MacaSinalizador07-2,15,Maca,07,2,raw/15MacaSinalizador07-2.mp4,train
15MacaSinalizador07-3,15,Maca,07,3,raw/15MacaSinalizador07-3.mp4,train
15MacaSinalizador07-4,15,Maca,07,4,raw/15MacaSinalizador07-4.mp4,train
15MacaSinalizador07-5,15,Maca,07,5,raw/15MacaSinalizador07-5.mp4,train
16MedoSinalizador07-1,16,Medo,07,1,raw/16MedoSinalizador07-1.mp4,train
16MedoSinalizador07-2,16,Medo,07,2,raw/16MedoSinalizador07-2.mp4,train
16MedoSinalizador07-3,16,Medo,07,3,raw/16MedoSinalizador07-3.mp4,train
16MedoSinalizador07-4,16,Medo,07,4,raw/16MedoSinalizador07-4.mp4,train
16MedoSinalizador07-5,16,Medo,07,5,raw/16MedoSinalizador07-5.mp4,train
17RuimSinalizador07-1,17,Ruim,07,1,raw/17RuimSinalizador07-1.mp4,train
17RuimSinalizador07-2,17,Ruim,07,2,raw/17RuimSinalizador07-2.mp4,train
17RuimSinalizador07-3,17,Ruim,07,3,raw/17RuimSinalizador07-3.mp4,train
17RuimSinalizador07-4,17,Ruim,07,4,raw/17RuimSinalizador07-4.mp4,train
17RuimSinalizador07-5,17,Ruim,07,5,raw/17RuimSinalizador07-5.mp4,train
18SapoSinalizador07-1,18,Sapo,07,1,raw/18SapoSinalizador07-1.mp4,train
18SapoSinalizador07-2,18,Sapo,07,2,raw/18SapoSinalizador07-2.mp4,train
18SapoSinalizador07-3,18,Sapo,07,3,raw/18SapoSinalizador07-3.mp4,train
18SapoSinalizador07-4,18,Sapo,07,4,raw/18SapoSinalizador07-4.mp4,train
18SapoSinalizador07-5,18,Sapo,07,5,raw/18SapoSinalizador07-5.mp4,train
19VacinaSinalizador07-1,19,Vacina,07,1,raw/19VacinaSinalizador07-1.mp4,train
19VacinaSinalizador07-2,19,Vacina,07,2,raw/19VacinaSinalizador07-2.mp4,train
19VacinaSinalizador07-3,19,Vacina,07,3,raw/19VacinaSinalizador07-3.mp4,train
19VacinaSinalizador07-4,19,Vacina,07,4,raw/19VacinaSinalizador07-4.mp4,train
19VacinaSinalizador07-5,19,Vacina,07,5,raw/19VacinaSinalizador07-5.mp4,train
20VontadeSinalizador07-1,20,Vontade,07,1,raw/20VontadeSinalizador07-1.mp4,train
20VontadeSinalizador07-2,20,Vontade,07,2,raw/20VontadeSinalizador07-2.mp4,train
20VontadeSinalizador07-3,20,Vontade,07,3,raw/20VontadeSinalizador07-3.mp4,train
20VontadeSinalizador07-4,20,Vontade,07,4,raw/20VontadeSinalizador07-4.mp4,train
20VontadeSinalizador07-5,20,Vontade,07,5,raw/20VontadeSinalizador07-5.mp4,train
01AcontecerSinalizador08-1,01,Acontecer,08,1,raw/01AcontecerSinalizador08-1.mp4,train
01AcontecerSinalizador08-2,01,Acontecer,08,2,raw/01AcontecerSinalizador08-2.mp4,train
01AcontecerSinalizador08-3,01,Acontecer,08,3,raw/01AcontecerSinalizador08-3.mp4,train
01AcontecerSinalizador08-4,01,Acontecer,08,4,raw/01AcontecerSinalizador08-4.mp4,train
01AcontecerSinalizador08-5,01,Acontecer,08,5,raw/01AcontecerSinalizador08-5.mp4,train
02AlunoSinalizador08-1,02,Aluno,08,1,raw/02AlunoSinalizador08-1.mp4,train
02AlunoSinalizador08-2,02,Aluno,08,2,raw/02AlunoSinalizador08-2.mp4,train
02AlunoSinalizador08-3,02,Aluno,08,3,raw/02AlunoSinalizador08-3.mp4,train
02AlunoSinalizador08-4,02,Aluno,08,4,raw/02AlunoSinalizador08-4.mp4,train
02AlunoSinalizador08-5,02,Aluno,08,5,raw/02AlunoSinalizador08-5.mp4,train
03AmareloSinalizador08-1,03,Amarelo,08,1,raw/03AmareloSinalizador08-1.mp4,train
03AmareloSinalizador08-2,03,Amarelo,08,2,raw/03AmareloSinalizador08-2.mp4,train
03AmareloSinalizador08-3,03,Amarelo,08,3,raw/03AmareloSinalizador08-3.mp4,train
03AmareloSinalizador08-4,03,Amarelo,08,4,raw/03AmareloSinalizador08-4.mp4,train
03AmareloSinalizador08-5,03,Amarelo,08,5,raw/03AmareloSinalizador08-5.mp4,train
04AmericaSinalizador08-1,04,America,08,1,raw/04AmericaSinalizador08-1.mp4,train
04AmericaSinalizador08-2,04,America,08,2,raw/04AmericaSinalizador08-2.mp4,train
04AmericaSinalizador08-3,04,America,08,3,raw/04AmericaSinalizador08-3.mp4,train
04AmericaSinalizador08-4,04,America,08,4,raw/04AmericaSinalizador08-4.mp4,train
04AmericaSinalizador08-5,04,America,08,5,raw/04AmericaSinalizador08-5.mp4,train
05AproveitarSinalizador08-1,05,Aproveitar,08,1,raw/05AproveitarSinalizador08-1.mp4,train
05AproveitarSinalizador08-2,05,Aproveitar,08,2,raw/05AproveitarSinalizador08-2.mp4,train
05AproveitarSinalizador08-3,05,Aproveitar,08,3,raw/05AproveitarSinalizador08-3.mp4,train
05AproveitarSinalizador08-4,05,Aproveitar,08,4,raw/05AproveitarSinalizador08-4.mp4,train
05AproveitarSinalizador08-5,05,Aproveitar,08,5,raw/05AproveitarSinalizador08-5.mp4,train
06BalaSinalizador08-1,06,Bala,08,1,raw/06BalaSinalizador08-1.mp4,train
06BalaSinalizador08-2,06,Bala,08,2,raw/06BalaSinalizador08-2.mp4,train
06BalaSinalizador08-3,06,Bala,08,3,raw/06BalaSinalizador08-3.mp4,train
06BalaSinalizador08-4,06,Bala,08,4,raw/06BalaSinalizador08-4.mp4,train
06BalaSinalizador08-5,06,Bala,08,5,raw/06BalaSinalizador08-5.mp4,train
07BancoSinalizador08-1,07,Banco,08,1,raw/07BancoSinalizador08-1.mp4,train
07BancoSinalizador08-2,07,Banco,08,2,raw/07BancoSinalizador08-2.mp4,train
07BancoSinalizador08-3,07,Banco,08,3,raw/07BancoSinalizador08-3.mp4,train
07BancoSinalizador08-4,07,Banco,08,4,raw/07BancoSinalizador08-4.mp4,train
07BancoSinalizador08-5,07,Banco,08,5,raw/07BancoSinalizador08-5.mp4,train
08BanheiroSinalizador08-1,08,Banheiro,08,1,raw/08BanheiroSinalizador08-1.mp4,train
08BanheiroSinalizador08-2,08,Banheiro,08,2,raw/08BanheiroSinalizador08-2.mp4,train
08BanheiroSinalizador08-3,08,Banheiro,08,3,raw/08BanheiroSinalizador08-3.mp4,train
08BanheiroSinalizador08-4,08,Banheiro,08,4,raw/08BanheiroSinalizador08-4.mp4,train
08BanheiroSinalizador08-5,08,Banheiro,08,5,raw/08BanheiroSinalizador08-5.mp4,train
09BarulhoSinalizador08-1,09,Barulho,08,1,raw/09BarulhoSinalizador08-1.mp4,train
09BarulhoSinalizador08-2,09,Barulho,08,2,raw/09BarulhoSinalizador08-2.mp4,train
09BarulhoSinalizador08-3,09,Barulho,08,3,raw/09BarulhoSinalizador08-3.mp4,train
09BarulhoSinalizador08-4,09,Barulho,08,4,raw/09BarulhoSinalizador08-4.mp4,train
09BarulhoSinalizador08-5,09,Barulho,08,5,raw/09BarulhoSinalizador08-5.mp4,train
10CincoSinalizador08-1,10,Cinco,08,1,raw/10CincoSinalizador08-1.mp4,train
10CincoSinalizador08-2,10,Cinco,08,2,raw/10CincoSinalizador08-2.mp4,train
10CincoSinalizador08-3,10,Cinco,08,3,raw/10CincoSinalizador08-3.mp4,train
10CincoSinalizador08-4,10,Cinco,08,4,raw/10CincoSinalizador08-4.mp4,train
10CincoSinalizador08-5,10,Cinco,08,5,raw/10CincoSinalizador08-5.mp4,train
11ConhecerSinalizador08-1,11,Conhecer,08,1,raw/11ConhecerSinalizador08-1.mp4,train
11ConhecerSinalizador08-2,11,Conhecer,08,2,raw/11ConhecerSinalizador08-2.mp4,train
11ConhecerSinalizador08-3,11,Conhecer,08,3,raw/11ConhecerSinalizador08-3.mp4,train
11ConhecerSinalizador08-4,11,Conhecer,08,4,raw/11ConhecerSinalizador08-4.mp4,train
11ConhecerSinalizador08-5,11,Conhecer,08,5,raw/11ConhecerSinalizador08-5.mp4,train
12EspelhoSinalizador08-1,12,Espelho,08,1,raw/12EspelhoSinalizador08-1.mp4,train
12EspelhoSinalizador08-2,12,Espelho,08,2,raw/12EspelhoSinalizador08-2.mp4,train
12EspelhoSinalizador08-3,12,Espelho,08,3,raw/12EspelhoSinalizador08-3.mp4,train
12EspelhoSinalizador08-4,12,Espelho,08,4,raw/12EspelhoSinalizador08-4.mp4,train
12EspelhoSinalizador08-5,12,Espelho,08,5,raw/12EspelhoSinalizador08-5.mp4,train
13EsquinaSinalizador08-1,13,Esquina,08,1,raw/13EsquinaSinalizador08-1.mp4,train
13EsquinaSinalizador08-2,13,Esquina,08,2,raw/13EsquinaSinalizador08-2.mp4,train
13EsquinaSinalizador08-3,13,Esquina,08,3,raw/13EsquinaSinalizador08-3.mp4,train
13EsquinaSinalizador08-4,13,Esquina,08,4,raw/13EsquinaSinalizador08-4.mp4,train
13EsquinaSinalizador08-5,13,Esquina,08,5,raw/13EsquinaSinalizador08-5.mp4,train
14FilhoSinalizador08-1,14,Filho,08,1,raw/14FilhoSinalizador08-1.mp4,train
14FilhoSinalizador08-2,14,Filho,08,2,raw/14FilhoSinalizador08-2.mp4,train
14FilhoSinalizador08-3,14,Filho,08,3,raw/14FilhoSinalizador08-3.mp4,train
14FilhoSinalizador08-4,14,Filho,08,4,raw/14FilhoSinalizador08-4.mp4,train
14FilhoSinalizador08-5,14,Filho,08,5,raw/14FilhoSinalizador08-5.mp4,train
15MacaSinalizador08-1,15,Maca,08,1,raw/15MacaSinalizador08-1.mp4,train
15MacaSinalizador08-2,15,Maca,08,2,raw/15MacaSinalizador08-2.mp4,train
15MacaSinalizador08-3,15,Maca,08,3,raw/15MacaSinalizador08-3.mp4,train
15MacaSinalizador08-4,15,Maca,08,4,raw/15MacaSinalizador08-4.mp4,train
15MacaSinalizador08-5,15,Maca,08,5,raw/15MacaSinalizador08-5.mp4,train
16MedoSinalizador08-1,16,Medo,08,1,raw/16MedoSinalizador08-1.mp4,train
16MedoSinalizador08-2,16,Medo,08,2,raw/16MedoSinalizador08-2.mp4,train
16MedoSinalizador08-3,16,Medo,08,3,raw/16MedoSinalizador08-3.mp4,train
16MedoSinalizador08-4,16,Medo,08,4,raw/16MedoSinalizador08-4.mp4,train
16MedoSinalizador08-5,16,Medo,08,5,raw/16MedoSinalizador08-5.mp4,train
17RuimSinalizador08-1,17,Ruim,08,1,raw/17RuimSinalizador08-1.mp4,train
17RuimSinalizador08-2,17,Ruim,08,2,raw/17RuimSinalizador08-2.mp4,train
17RuimSinalizador08-3,17,Ruim,08,3,raw/17RuimSinalizador08-3.mp4,train
17RuimSinalizador08-4,17,Ruim,08,4,raw/17RuimSinalizador08-4.mp4,train
17RuimSinalizador08-5,17,Ruim,08,5,raw/17RuimSinalizador08-5.mp4,train
18SapoSinalizador08-1,18,Sapo,08,1,raw/18SapoSinalizador08-1.mp4,train
18SapoSinalizador08-2,18,Sapo,08,2,raw/18SapoSinalizador08-2.mp4,train
18SapoSinalizador08-3,18,Sapo,08,3,raw/18SapoSinalizador08-3.mp4,train
18SapoSinalizador08-4,18,Sapo,08,4,raw/18SapoSinalizador08-4.mp4,train
18SapoSinalizador08-5,18,Sapo,08,5,raw/18SapoSinalizador08-5.mp4,train
19VacinaSinalizador08-1,19,Vacina,08,1,raw/19VacinaSinalizador08-1.mp4,train
19VacinaSinalizador08-2,19,Vacina,08,2,raw/19VacinaSinalizador08-2.mp4,train
19VacinaSinalizador08-3,19,Vacina,08,3,raw/19VacinaSinalizador08-3.mp4,train
19VacinaSinalizador08-4,19,Vacina,08,4,raw/19VacinaSinalizador08-4.mp4,train
19VacinaSinalizador08-5,19,Vacina,08,5,raw/19VacinaSinalizador08-5.mp4,train
20VontadeSinalizador08-1,20,Vontade,08,1,raw/20VontadeSinalizador08-1.mp4,train
20VontadeSinalizador08-2,20,Vontade,08,2,raw/20VontadeSinalizador08-2.mp4,train
20VontadeSinalizador08-3,20,Vontade,08,3,raw/20VontadeSinalizador08-3.mp4,train
20VontadeSinalizador08-4,20,Vontade,08,4,raw/20VontadeSinalizador08-4.mp4,train
20VontadeSinalizador08-5,20,Vontade,08,5,raw/20VontadeSinalizador08-5.mp4,train
01AcontecerSinalizador09-1,01,Acontecer,09,1,raw/01AcontecerSinalizador09-1.mp4,train
01AcontecerSinalizador09-2,01,Acontecer,09,2,raw/01AcontecerSinalizador09-2.mp4,train
01AcontecerSinalizador09-3,01,Acontecer,09,3,raw/01AcontecerSinalizador09-3.mp4,train
01AcontecerSinalizador09-4,01,Acontecer,09,4,raw/01AcontecerSinalizador09-4.mp4,train
01AcontecerSinalizador09-5,01,Acontecer,09,5,raw/01AcontecerSinalizador09-5.mp4,train
02AlunoSinalizador09-1,02,Aluno,09,1,raw/02AlunoSinalizador09-1.mp4,train
02AlunoSinalizador09-2,02,Aluno,09,2,raw/02AlunoSinalizador09-2.mp4,train
02AlunoSinalizador09-3,02,Aluno,09,3,raw/02AlunoSinalizador09-3.mp4,train
02AlunoSinalizador09-4,02,Aluno,09,4,raw/02AlunoSinalizador09-4.mp4,train
02AlunoSinalizador09-5,02,Aluno,09,5,raw/02AlunoSinalizador09-5.mp4,train
04AmericaSinalizador09-1,04,America,09,1,raw/04AmericaSinalizador09-1.mp4,train
04AmericaSinalizador09-2,04,America,09,2,raw/04AmericaSinalizador09-2.mp4,train
04AmericaSinalizador09-3,04,America,09,3,raw/04AmericaSinalizador09-3.mp4,train
04AmericaSinalizador09-4,04,America,09,4,raw/04AmericaSinalizador09-4.mp4,train
04AmericaSinalizador09-5,04,America,09,5,raw/04AmericaSinalizador09-5.mp4,train
05AproveitarSinalizador09-1,05,Aproveitar,09,1,raw/05AproveitarSinalizador09-1.mp4,train
05AproveitarSinalizador09-2,05,Aproveitar,09,2,raw/05AproveitarSinalizador09-2.mp4,train
05AproveitarSinalizador09-3,05,Aproveitar,09,3,raw/05AproveitarSinalizador09-3.mp4,train
05AproveitarSinalizador09-4,05,Aproveitar,09,4,raw/05AproveitarSinalizador09-4.mp4,train
05AproveitarSinalizador09-5,05,Aproveitar,09,5,raw/05AproveitarSinalizador09-5.mp4,train
06BalaSinalizador09-1,06,Bala,09,1,raw/06BalaSinalizador09-1.mp4,train
06BalaSinalizador09-2,06,Bala,09,2,raw/06BalaSinalizador09-2.mp4,train
06BalaSinalizador09-3,06,Bala,09,3,raw/06BalaSinalizador09-3.mp4,train
06BalaSinalizador09-4,06,Bala,09,4,raw/06BalaSinalizador09-4.mp4,train
06BalaSinalizador09-5,06,Bala,09,5,raw/06BalaSinalizador09-5.mp4,train
07BancoSinalizador09-1,07,Banco,09,1,raw/07BancoSinalizador09-1.mp4,train
07BancoSinalizador09-2,07,Banco,09,2,raw/07BancoSinalizador09-2.mp4,train
07BancoSinalizador09-3,07,Banco,09,3,raw/07BancoSinalizador09-3.mp4,train
07BancoSinalizador09-4,07,Banco,09,4,raw/07BancoSinalizador09-4.mp4,train
07BancoSinalizador09-5,07,Banco,09,5,raw/07BancoSinalizador09-5.mp4,train
09BarulhoSinalizador09-1,09,Barulho,09,1,raw/09BarulhoSinalizador09-1.mp4,train
09BarulhoSinalizador09-2,09,Barulho,09,2,raw/09BarulhoSinalizador09-2.mp4,train
09BarulhoSinalizador09-3,09,Barulho,09,3,raw/09BarulhoSinalizador09-3.mp4,train
09BarulhoSinalizador09-4,09,Barulho,09,4,raw/09BarulhoSinalizador09-4.mp4,train
09BarulhoSinalizador09-5,09,Barulho,09,5,raw/09BarulhoSinalizador09-5.mp4,train
10CincoSinalizador09-1,10,Cinco,09,1,raw/10CincoSinalizador09-1.mp4,train
10CincoSinalizador09-2,10,Cinco,09,2,raw/10CincoSinalizador09-2.mp4,train
10CincoSinalizador09-3,10,Cinco,09,3,raw/10CincoSinalizador09-3.mp4,train
10CincoSinalizador09-4,10,Cinco,09,4,raw/10CincoSinalizador09-4.mp4,train
10CincoSinalizador09-5,10,Cinco,09,5,raw/10CincoSinalizador09-5.mp4,train
12EspelhoSinalizador09-1,12,Espelho,09,1,raw/12EspelhoSinalizador09-1.mp4,train
12EspelhoSinalizador09-2,12,Espelho,09,2,raw/12EspelhoSinalizador09-2.mp4,train
12EspelhoSinalizador09-3,12,Espelho,09,3,raw/12EspelhoSinalizador09-3.mp4,train
12EspelhoSinalizador09-4,12,Espelho,09,4,raw/12EspelhoSinalizador09-4.mp4,train
12EspelhoSinalizador09-5,12,Espelho,09,5,raw/12EspelhoSinalizador09-5.mp4,train
14FilhoSinalizador09-1,14,Filho,09,1,raw/14FilhoSinalizador09-1.mp4,train
14FilhoSinalizador09-2,14,Filho,09,2,raw/14FilhoSinalizador09-2.mp4,train
14FilhoSinalizador09-3,14,Filho,09,3,raw/14FilhoSinalizador09-3.mp4,train
14FilhoSinalizador09-4,14,Filho,09,4,raw/14FilhoSinalizador09-4.mp4,train
14FilhoSinalizador09-5,14,Filho,09,5,raw/14FilhoSinalizador09-5.mp4,train
15MacaSinalizador09-1,15,Maca,09,1,raw/15MacaSinalizador09-1.mp4,train
15MacaSinalizador09-2,15,Maca,09,2,raw/15MacaSinalizador09-2.mp4,train
15MacaSinalizador09-3,15,Maca,09,3,raw/15MacaSinalizador09-3.mp4,train
15MacaSinalizador09-4,15,Maca,09,4,raw/15MacaSinalizador09-4.mp4,train
15MacaSinalizador09-5,15,Maca,09,5,raw/15MacaSinalizador09-5.mp4,train
17RuimSinalizador09-1,17,Ruim,09,1,raw/17RuimSinalizador09-1.mp4,train
17RuimSinalizador09-2,17,Ruim,09,2,raw/17RuimSinalizador09-2.mp4,train
17RuimSinalizador09-3,17,Ruim,09,3,raw/17RuimSinalizador09-3.mp4,train
17RuimSinalizador09-4,17,Ruim,09,4,raw/17RuimSinalizador09-4.mp4,train
17RuimSinalizador09-5,17,Ruim,09,5,raw/17RuimSinalizador09-5.mp4,train
18SapoSinalizador09-1,18,Sapo,09,1,raw/18SapoSinalizador09-1.mp4,train
18SapoSinalizador09-2,18,Sapo,09,2,raw/18SapoSinalizador09-2.mp4,train
18SapoSinalizador09-3,18,Sapo,09,3,raw/18SapoSinalizador09-3.mp4,train
18SapoSinalizador09-4,18,Sapo,09,4,raw/18SapoSinalizador09-4.mp4,train
18SapoSinalizador09-5,18,Sapo,09,5,raw/18SapoSinalizador09-5.mp4,train
19VacinaSinalizador09-1,19,Vacina,09,1,raw/19VacinaSinalizador09-1.mp4,train
19VacinaSinalizador09-2,19,Vacina,09,2,raw/19VacinaSinalizador09-2.mp4,train
19VacinaSinalizador09-3,19,Vacina,09,3,raw/19VacinaSinalizador09-3.mp4,train
19VacinaSinalizador09-4,19,Vacina,09,4,raw/19VacinaSinalizador09-4.mp4,train
19VacinaSinalizador09-5,19,Vacina,09,5,raw/19VacinaSinalizador09-5.mp4,train
20VontadeSinalizador09-1,20,Vontade,09,1,raw/20VontadeSinalizador09-1.mp4,train
20VontadeSinalizador09-2,20,Vontade,09,2,raw/20VontadeSinalizador09-2.mp4,train
20VontadeSinalizador09-3,20,Vontade,09,3,raw/20VontadeSinalizador09-3.mp4,train
20VontadeSinalizador09-4,20,Vontade,09,4,raw/20VontadeSinalizador09-4.mp4,train
20VontadeSinalizador09-5,20,Vontade,09,5,raw/20VontadeSinalizador09-5.mp4,train
01AcontecerSinalizador10-1,01,Acontecer,10,1,raw/01AcontecerSinalizador10-1.mp4,train
01AcontecerSinalizador10-2,01,Acontecer,10,2,raw/01AcontecerSinalizador10-2.mp4,train
01AcontecerSinalizador10-3,01,Acontecer,10,3,raw/01AcontecerSinalizador10-3.mp4,train
01AcontecerSinalizador10-4,01,Acontecer,10,4,raw/01AcontecerSinalizador10-4.mp4,train
01AcontecerSinalizador10-5,01,Acontecer,10,5,raw/01AcontecerSinalizador10-5.mp4,train
02AlunoSinalizador10-1,02,Aluno,10,1,raw/02AlunoSinalizador10-1.mp4,train
02AlunoSinalizador10-2,02,Aluno,10,2,raw/02AlunoSinalizador10-2.mp4,train
02AlunoSinalizador10-3,02,Aluno,10,3,raw/02AlunoSinalizador10-3.mp4,train
02AlunoSinalizador10-4,02,Aluno,10,4,raw/02AlunoSinalizador10-4.mp4,train
02AlunoSinalizador10-5,02,Aluno,10,5,raw/02AlunoSinalizador10-5.mp4,train
03AmareloSinalizador10-1,03,Amarelo,10,1,raw/03AmareloSinalizador10-1.mp4,train
03AmareloSinalizador10-2,03,Amarelo,10,2,raw/03AmareloSinalizador10-2.mp4,train
03AmareloSinalizador10-3,03,Amarelo,10,3,raw/03AmareloSinalizador10-3.mp4,train
03AmareloSinalizador10-4,03,Amarelo,10,4,raw/03AmareloSinalizador10-4.mp4,train
03AmareloSinalizador10-5,03,Amarelo,10,5,raw/03AmareloSinalizador10-5.mp4,train
04AmericaSinalizador10-1,04,America,10,1,raw/04AmericaSinalizador10-1.mp4,train
04AmericaSinalizador10-2,04,America,10,2,raw/04AmericaSinalizador10-2.mp4,train
04AmericaSinalizador10-3,04,America,10,3,raw/04AmericaSinalizador10-3.mp4,train
